,repeated,no_lead,mst_corporate,rs_winter,special_requests,mst_online,rs_summer,log_lead,average_price,total_individuals
32235,0,1,0.0,0.0,2,1.0,0.0,0,155.0,1
32236,0,0,0.0,1.0,0,1.0,0.0,32,179.55,4
32237,0,0,0.0,1.0,0,0.0,0.0,115,76.0,1
32238,0,0,0.0,0.0,0,0.0,0.0,322,80.0,2
32239,0,0,0.0,0.0,0,1.0,0.0,240,80.75,2
32240,0,0,0.0,1.0,1,1.0,0.0,3,67.22,1
32241,0,0,0.0,0.0,0,0.0,1.0,63,63.75,2
32242,0,1,0.0,0.0,0,1.0,0.0,0,121.33,2
32243,0,0,0.0,0.0,0,1.0,0.0,96,108.0,1
32244,0,0,0.0,1.0,1,1.0,0.0,10,93.0,2
32245,0,1,0.0,0.0,2,1.0,0.0,0,150.0,1
32246,0,0,0.0,0.0,0,0.0,0.0,41,73.8,2
32247,0,0,0.0,0.0,1,1.0,0.0,28,159.0,2
32248,1,0,1.0,0.0,1,0.0,0.0,5,106.0,1
32249,0,0,0.0,0.0,0,1.0,0.0,152,84.52,2
32250,0,0,0.0,0.0,0,1.0,0.0,53,137.7,2
32251,1,0,1.0,0.0,0,0.0,0.0,4,65.0,1
32252,0,0,0.0,1.0,1,0.0,0.0,1,86.43,3
32253,0,0,0.0,0.0,2,1.0,0.0,37,103.5,2
32254,0,0,0.0,0.0,0,0.0,0.0,64,85.0,2
32255,0,0,0.0,0.0,1,1.0,0.0,19,118.0,1
32256,0,0,0.0,1.0,1,1.0,0.0,83,102.6,2
32257,0,0,0.0,0.0,0,0.0,0.0,304,89.0,2
32258,0,0,0.0,0.0,0,0.0,0.0,80,136.0,2
32259,0,0,0.0,0.0,1,0.0,1.0,265,115.0,2
32260,0,0,0.0,0.0,1,1.0,0.0,30,73.37,2
32261,0,0,0.0,0.0,2,1.0,0.0,215,100.8,1
32262,0,0,0.0,0.0,1,1.0,1.0,31,77.47,2
32263,0,0,0.0,0.0,0,1.0,0.0,4,160.0,2
32264,0,0,0.0,0.0,0,0.0,0.0,6,20.749999999999993,1
32265,0,0,0.0,0.0,1,0.0,0.0,66,90.0,3
32266,0,0,0.0,1.0,0,1.0,0.0,224,82.11,2
32267,0,0,0.0,0.0,0,0.0,1.0,166,85.01,1
32268,0,0,0.0,0.0,0,0.0,0.0,25,75.0,2
32269,0,0,0.0,0.0,1,1.0,0.0,100,164.9,2
32270,0,0,0.0,0.0,0,0.0,0.0,5,110.0,1
32271,0,0,0.0,0.0,0,1.0,1.0,179,111.6,3
32272,0,0,0.0,0.0,2,1.0,0.0,166,20.749999999999993,2
32273,0,0,0.0,0.0,0,1.0,0.0,37,107.1,1
32274,0,0,0.0,1.0,0,0.0,0.0,1,60.0,1
32275,0,0,0.0,0.0,0,1.0,1.0,156,100.63,2
32276,0,0,0.0,0.0,0,1.0,0.0,28,179.55,2
32277,0,0,0.0,0.0,0,1.0,0.0,11,159.0,3
32278,0,0,0.0,0.0,0,0.0,0.0,56,179.55,2
32279,0,0,0.0,0.0,0,0.0,0.0,86,87.5,1
32280,0,1,0.0,0.0,0,1.0,1.0,0,90.0,2
32281,0,0,0.0,0.0,1,1.0,0.0,60,132.45,2
32282,0,0,0.0,0.0,0,0.0,0.0,122,85.0,2
32283,0,0,0.0,0.0,1,1.0,0.0,54,99.0,2
32284,0,0,0.0,0.0,0,1.0,0.0,8,144.33,2
32285,0,0,0.0,0.0,2,1.0,0.0,22,156.7,2
32286,0,0,0.0,0.0,0,1.0,0.0,1,111.0,2
32287,0,0,0.0,0.0,1,1.0,1.0,220,99.0,2
32288,0,0,0.0,0.0,1,1.0,1.0,186,112.2,3
32289,0,0,0.0,0.0,0,0.0,1.0,71,120.0,1
32290,0,0,0.0,0.0,0,1.0,0.0,50,85.85,2
32291,1,1,1.0,1.0,0,0.0,0.0,0,65.0,1
32292,0,0,0.0,0.0,0,0.0,0.0,161,130.0,2
32293,0,0,0.0,0.0,1,1.0,0.0,28,115.03,3
32294,0,0,0.0,0.0,1,1.0,1.0,142,96.3,2
32295,0,0,0.0,0.0,1,0.0,0.0,60,65.0,2
32296,0,0,0.0,0.0,1,1.0,0.0,21,151.33,2
32297,0,0,0.0,1.0,0,0.0,0.0,3,89.0,2
32298,1,0,0.0,1.0,0,1.0,0.0,19,69.0,2
32299,0,0,0.0,0.0,0,1.0,1.0,75,123.3,3
32300,0,0,0.0,1.0,2,1.0,0.0,252,81.43,2
32301,0,0,0.0,0.0,1,1.0,0.0,54,111.0,2
32302,0,0,0.0,1.0,1,1.0,0.0,1,109.0,3
32303,0,0,0.0,1.0,2,1.0,0.0,5,77.25,2
32304,0,0,0.0,0.0,1,1.0,0.0,7,116.0,2
32305,0,0,0.0,0.0,1,1.0,1.0,139,77.03,2
32306,0,0,0.0,1.0,0,1.0,0.0,1,74.93,2
32307,0,0,0.0,0.0,1,1.0,0.0,31,88.4,2
32308,0,0,0.0,0.0,0,0.0,0.0,37,105.0,2
32309,0,0,0.0,0.0,0,1.0,1.0,21,179.55,3
32310,0,0,0.0,0.0,1,0.0,0.0,58,90.95,2
32311,0,0,0.0,1.0,0,1.0,0.0,185,103.5,2
32312,0,0,0.0,0.0,0,1.0,0.0,6,120.0,1
32313,0,0,0.0,0.0,1,1.0,0.0,195,89.25,2
32314,0,0,1.0,0.0,1,0.0,1.0,24,67.0,1
32315,0,0,0.0,0.0,0,0.0,1.0,275,62.8,2
32316,0,0,0.0,0.0,0,0.0,0.0,202,90.0,2
32317,0,0,0.0,0.0,1,0.0,1.0,150,90.0,2
32318,0,0,0.0,0.0,0,0.0,0.0,323,70.0,2
32319,0,0,0.0,1.0,0,0.0,0.0,4,66.0,2
32320,0,0,0.0,1.0,0,0.0,0.0,13,40.0,1
32321,0,0,0.0,0.0,1,1.0,1.0,81,117.9,2
32322,0,0,0.0,1.0,1,1.0,0.0,2,162.0,3
32323,0,0,0.0,0.0,2,1.0,1.0,215,96.3,2
32324,0,0,0.0,0.0,2,1.0,0.0,6,120.0,1
32325,0,0,0.0,0.0,1,1.0,0.0,12,178.5,2
32326,0,1,0.0,0.0,0,0.0,0.0,0,75.0,2
32327,1,0,0.0,0.0,0,0.0,0.0,89,63.58,2
32328,0,0,0.0,0.0,0,0.0,0.0,233,90.0,2
32329,0,0,0.0,0.0,0,1.0,0.0,2,133.0,2
32330,0,0,0.0,0.0,0,1.0,0.0,17,78.0,1
32331,0,0,0.0,0.0,0,0.0,0.0,27,108.0,2
32332,0,0,0.0,0.0,0,0.0,0.0,233,90.0,2
32333,0,0,0.0,1.0,1,1.0,0.0,38,119.0,2
32334,0,0,0.0,0.0,1,1.0,0.0,30,105.75,2
32335,0,0,0.0,0.0,2,1.0,1.0,1,169.0,3
32336,0,0,0.0,0.0,0,0.0,1.0,44,85.5,2
32337,0,0,0.0,0.0,0,1.0,0.0,120,152.1,3
32338,0,0,0.0,0.0,0,0.0,0.0,4,110.0,1
32339,0,0,0.0,0.0,1,1.0,0.0,35,65.83,1
32340,0,0,0.0,0.0,2,1.0,0.0,18,76.81,2
32341,0,0,0.0,0.0,2,1.0,0.0,7,179.55,2
32342,0,0,0.0,0.0,1,1.0,1.0,152,80.75,2
32343,0,0,0.0,0.0,1,0.0,0.0,86,65.0,2
32344,0,0,0.0,0.0,1,0.0,1.0,107,130.0,2
32345,0,0,1.0,0.0,0,0.0,0.0,1,90.0,1
32346,0,0,0.0,0.0,0,0.0,0.0,236,97.6,2
32347,0,0,0.0,0.0,1,1.0,0.0,80,130.2,2
32348,0,0,0.0,0.0,0,0.0,0.0,273,95.0,2
32349,0,0,0.0,0.0,1,1.0,1.0,6,164.0,1
32350,0,0,0.0,0.0,1,1.0,1.0,4,119.0,2
32351,0,0,0.0,0.0,0,1.0,0.0,7,129.0,1
32352,0,0,0.0,0.0,2,1.0,1.0,39,145.1,2
32353,0,0,0.0,0.0,2,1.0,0.0,58,179.55,4
32354,0,0,0.0,1.0,0,1.0,0.0,7,83.58,2
32355,0,0,0.0,0.0,1,1.0,0.0,69,80.1,2
32356,0,0,0.0,0.0,0,1.0,1.0,105,137.7,3
32357,0,0,0.0,0.0,2,1.0,1.0,105,20.749999999999993,3
32358,0,0,0.0,0.0,0,0.0,0.0,103,115.0,1
32359,0,0,0.0,0.0,0,1.0,1.0,20,139.0,2
32360,0,0,0.0,0.0,0,1.0,1.0,61,130.5,3
32361,0,0,0.0,0.0,0,0.0,1.0,103,94.5,2
32362,0,0,0.0,0.0,0,1.0,0.0,101,126.9,2
32363,0,0,0.0,0.0,0,0.0,0.0,28,130.0,1
32364,0,0,0.0,0.0,0,0.0,0.0,101,80.75,2
32365,0,0,0.0,1.0,0,0.0,0.0,89,75.0,2
32366,0,0,0.0,0.0,1,1.0,1.0,4,177.0,3
32367,0,0,0.0,0.0,0,1.0,1.0,127,152.4,3
32368,0,0,0.0,1.0,1,1.0,0.0,36,55.09,3
32369,0,0,0.0,1.0,1,1.0,0.0,86,81.86,2
32370,0,0,0.0,0.0,1,1.0,0.0,64,48.51,1
32371,0,0,0.0,0.0,1,1.0,1.0,188,90.95,2
32372,0,0,0.0,0.0,2,1.0,0.0,2,135.0,2
32373,0,0,0.0,0.0,1,0.0,1.0,265,115.0,2
32374,0,0,0.0,0.0,0,0.0,0.0,159,144.0,2
32375,0,0,0.0,0.0,0,0.0,0.0,49,85.0,2
32376,0,0,0.0,0.0,1,1.0,0.0,62,58.94,2
32377,0,0,1.0,0.0,0,0.0,1.0,12,60.0,1
32378,0,0,0.0,0.0,0,1.0,0.0,143,99.79,2
32379,0,0,0.0,1.0,0,1.0,0.0,1,75.0,2
32380,0,0,0.0,0.0,1,1.0,1.0,177,103.5,2
32381,0,0,0.0,0.0,1,1.0,0.0,7,103.0,2
32382,0,0,0.0,0.0,1,1.0,0.0,40,96.0,1
32383,0,0,0.0,0.0,1,0.0,1.0,256,115.0,2
32384,0,0,0.0,0.0,0,0.0,0.0,34,179.55,2
32385,0,0,0.0,0.0,0,0.0,0.0,164,100.0,1
32386,0,0,0.0,0.0,0,1.0,0.0,16,91.5,2
32387,0,0,0.0,1.0,0,0.0,0.0,151,71.0,1
32388,0,0,0.0,0.0,0,1.0,1.0,78,117.9,2
32389,0,0,0.0,0.0,0,0.0,0.0,79,75.0,2
32390,0,0,0.0,0.0,0,0.0,0.0,83,112.2,2
32391,0,0,0.0,0.0,0,0.0,1.0,320,90.0,1
32392,0,0,0.0,0.0,1,1.0,1.0,14,166.0,2
32393,0,0,0.0,0.0,2,1.0,0.0,1,161.5,3
32394,0,0,0.0,0.0,0,1.0,0.0,116,108.9,1
32395,0,0,0.0,0.0,1,1.0,1.0,160,114.3,2
32396,0,0,0.0,0.0,0,1.0,0.0,121,162.0,3
32397,0,1,0.0,0.0,1,1.0,0.0,0,140.25,2
32398,0,0,0.0,0.0,0,0.0,1.0,150,63.75,2
32399,1,1,1.0,0.0,0,0.0,1.0,0,65.0,1
32400,0,0,0.0,0.0,1,1.0,0.0,51,96.3,2
32401,0,1,0.0,0.0,0,1.0,0.0,0,179.55,4
32402,0,0,0.0,0.0,1,1.0,0.0,18,179.55,2
32403,0,1,0.0,0.0,1,1.0,1.0,0,80.0,2
32404,0,0,0.0,0.0,1,1.0,1.0,48,133.74,2
32405,0,0,0.0,0.0,1,1.0,1.0,25,113.31,2
32406,0,0,0.0,0.0,1,1.0,1.0,47,107.1,2
32407,0,0,0.0,1.0,1,1.0,0.0,20,74.8,2
32408,0,0,0.0,0.0,0,1.0,0.0,24,94.33,2
32409,0,0,0.0,0.0,0,1.0,0.0,82,96.3,2
32410,0,0,0.0,0.0,0,1.0,0.0,87,62.18,2
32411,0,0,0.0,0.0,0,0.0,0.0,80,100.0,1
32412,0,0,0.0,0.0,2,1.0,0.0,80,149.4,2
32413,0,0,0.0,0.0,0,0.0,0.0,7,112.0,1
32414,0,0,0.0,0.0,0,0.0,1.0,31,108.3,2
32415,0,0,0.0,0.0,0,1.0,0.0,30,111.3,2
32416,0,0,0.0,0.0,2,1.0,0.0,59,104.0,2
32417,0,0,0.0,1.0,1,1.0,0.0,43,96.3,2
32418,0,0,0.0,0.0,0,0.0,1.0,40,113.25,2
32419,0,0,0.0,0.0,1,0.0,0.0,64,75.0,3
32420,0,0,0.0,0.0,1,1.0,1.0,2,96.0,1
32421,0,0,0.0,0.0,0,1.0,0.0,80,168.3,3
32422,0,0,0.0,0.0,0,0.0,0.0,164,100.0,1
32423,0,0,0.0,0.0,0,1.0,0.0,3,128.0,1
32424,0,0,0.0,0.0,0,1.0,0.0,218,90.95,2
32425,0,0,0.0,0.0,1,1.0,1.0,1,124.0,2
32426,0,0,0.0,0.0,1,1.0,0.0,29,128.6,2
32427,0,0,0.0,0.0,0,1.0,1.0,38,117.9,2
32428,0,0,0.0,1.0,0,1.0,0.0,44,80.3,2
32429,0,0,0.0,0.0,0,1.0,0.0,148,61.56,2
32430,0,0,1.0,1.0,0,0.0,0.0,4,59.0,1
32431,0,0,0.0,0.0,0,0.0,0.0,60,65.0,2
32432,0,0,0.0,0.0,0,0.0,0.0,180,70.0,2
32433,0,0,0.0,0.0,1,0.0,0.0,20,95.0,2
32434,0,0,0.0,1.0,0,1.0,0.0,11,97.0,2
32435,0,0,0.0,0.0,0,0.0,1.0,245,110.0,1
32436,0,0,0.0,0.0,1,1.0,0.0,153,123.11,1
32437,0,0,0.0,0.0,1,1.0,0.0,3,106.0,2
32438,0,0,0.0,1.0,0,1.0,0.0,37,87.3,2
32439,0,0,0.0,0.0,1,1.0,0.0,89,83.66,2
32440,0,0,0.0,0.0,0,0.0,0.0,73,85.67,2
32441,0,1,0.0,0.0,1,1.0,1.0,0,126.0,2
32442,0,0,0.0,0.0,1,0.0,1.0,265,115.0,2
32443,0,0,0.0,0.0,0,1.0,0.0,29,84.55,2
32444,0,0,1.0,0.0,0,0.0,0.0,2,90.0,1
32445,0,0,0.0,0.0,0,1.0,0.0,130,79.2,2
32446,0,0,0.0,0.0,0,0.0,0.0,122,86.0,1
32447,0,0,0.0,1.0,1,1.0,0.0,10,83.73,2
32448,0,0,0.0,0.0,2,1.0,0.0,12,130.0,1
32449,0,0,0.0,0.0,0,0.0,1.0,96,94.5,2
32450,0,0,0.0,0.0,2,1.0,0.0,110,179.55,2
32451,0,0,0.0,0.0,1,1.0,0.0,65,110.99,2
32452,0,0,0.0,1.0,2,1.0,0.0,99,72.25,2
32453,0,0,0.0,0.0,0,0.0,1.0,118,110.0,1
32454,0,0,0.0,0.0,2,1.0,0.0,173,100.8,2
32455,0,0,0.0,0.0,0,0.0,0.0,2,120.0,1
32456,0,0,0.0,0.0,1,0.0,0.0,4,100.8,2
32457,0,0,0.0,0.0,0,0.0,0.0,48,85.5,2
32458,0,0,0.0,1.0,1,0.0,0.0,78,154.29,2
32459,0,0,0.0,0.0,2,1.0,1.0,121,123.3,2
32460,0,0,0.0,0.0,1,1.0,0.0,49,140.4,2
32461,0,0,0.0,0.0,2,1.0,0.0,7,152.0,2
32462,0,0,0.0,0.0,0,1.0,0.0,34,94.3,2
32463,0,0,0.0,0.0,0,1.0,1.0,159,146.7,3
32464,0,0,0.0,0.0,1,1.0,0.0,37,119.0,1
32465,0,0,0.0,1.0,2,0.0,0.0,13,20.749999999999993,2
32466,0,0,0.0,0.0,0,1.0,0.0,98,80.1,2
32467,0,0,0.0,0.0,0,0.0,1.0,5,20.749999999999993,1
32468,0,0,0.0,0.0,0,0.0,0.0,166,110.0,1
32469,0,0,0.0,0.0,1,1.0,0.0,46,90.55,2
32470,0,0,0.0,0.0,0,0.0,1.0,79,109.0,2
32471,0,0,0.0,0.0,0,1.0,0.0,28,95.0,1
32472,0,0,0.0,0.0,1,1.0,0.0,51,87.3,2
32473,0,0,0.0,1.0,0,1.0,0.0,27,107.92,3
32474,0,0,0.0,0.0,0,1.0,0.0,277,93.08,2
32475,0,0,0.0,0.0,0,0.0,1.0,265,90.0,1
32476,0,0,0.0,0.0,0,0.0,0.0,63,116.0,2
32477,0,0,0.0,0.0,2,1.0,0.0,56,179.55,1
32478,0,0,0.0,0.0,1,1.0,0.0,51,120.7,2
32479,0,0,0.0,0.0,1,1.0,1.0,14,124.0,2
32480,0,0,0.0,0.0,2,1.0,0.0,9,89.55,1
32481,0,0,0.0,0.0,0,1.0,0.0,14,179.55,1
32482,0,0,0.0,0.0,0,1.0,0.0,47,99.9,1
32483,0,0,0.0,0.0,0,1.0,0.0,3,119.0,3
32484,0,0,0.0,0.0,0,0.0,0.0,27,108.0,2
32485,1,0,0.0,1.0,1,1.0,0.0,8,80.3,2
32486,0,0,0.0,1.0,0,1.0,0.0,17,91.0,2
32487,0,0,1.0,0.0,0,0.0,0.0,13,161.0,1
32488,0,0,0.0,1.0,1,1.0,0.0,34,78.3,2
32489,0,0,0.0,0.0,0,1.0,1.0,60,95.1,2
32490,0,0,0.0,0.0,0,1.0,0.0,140,116.1,2
32491,0,0,0.0,0.0,0,0.0,0.0,211,100.0,2
32492,0,1,0.0,1.0,0,1.0,0.0,0,79.0,2
32493,0,0,0.0,0.0,0,1.0,0.0,21,117.0,3
32494,0,0,0.0,0.0,0,0.0,0.0,2,144.8,2
32495,0,0,0.0,0.0,2,1.0,0.0,35,85.5,1
32496,0,0,0.0,0.0,2,1.0,0.0,35,109.0,2
32497,0,0,0.0,0.0,0,1.0,0.0,84,89.75,2
32498,0,0,0.0,0.0,0,0.0,1.0,257,101.5,2
32499,0,0,0.0,1.0,0,0.0,0.0,36,71.0,1
32500,0,0,0.0,1.0,0,0.0,0.0,33,72.38,2
32501,0,0,0.0,1.0,0,0.0,0.0,1,60.0,1
32502,0,0,0.0,0.0,0,0.0,0.0,263,67.0,2
32503,0,0,0.0,0.0,0,1.0,1.0,141,77.62,1
32504,0,0,0.0,0.0,0,0.0,0.0,286,90.0,2
32505,0,0,0.0,0.0,1,1.0,0.0,57,146.96,2
32506,0,0,0.0,0.0,0,1.0,0.0,127,97.75,2
32507,0,0,1.0,0.0,0,0.0,1.0,19,110.0,2
32508,0,0,0.0,0.0,1,0.0,0.0,68,75.0,2
32509,0,0,0.0,0.0,0,0.0,1.0,7,61.0,1
32510,0,0,0.0,1.0,0,1.0,0.0,38,69.44,2
32511,0,0,0.0,0.0,1,0.0,0.0,86,65.0,2
32512,0,0,0.0,0.0,0,0.0,1.0,245,110.0,1
32513,0,0,0.0,0.0,0,0.0,0.0,286,90.0,2
32514,0,0,0.0,0.0,0,0.0,1.0,265,90.0,1
32515,0,0,0.0,0.0,2,1.0,0.0,19,99.0,1
32516,0,0,0.0,1.0,0,0.0,0.0,200,51.0,2
32517,0,0,0.0,0.0,1,1.0,1.0,127,96.3,2
32518,0,0,0.0,1.0,0,1.0,0.0,9,74.8,2
32519,0,0,0.0,0.0,2,1.0,1.0,26,169.0,3
32520,0,0,0.0,0.0,0,1.0,0.0,59,112.2,2
32521,0,0,0.0,0.0,0,1.0,1.0,3,139.0,2
32522,0,0,0.0,0.0,1,1.0,1.0,1,105.0,2
32523,0,0,0.0,0.0,2,1.0,0.0,70,121.55,3
32524,0,0,0.0,0.0,0,1.0,1.0,87,150.3,3
32525,0,0,0.0,0.0,1,1.0,1.0,175,90.95,2
32526,0,0,0.0,0.0,1,1.0,1.0,43,99.41,2
32527,0,0,0.0,1.0,1,0.0,0.0,28,87.0,2
32528,0,0,0.0,0.0,2,1.0,0.0,19,119.33,2
32529,0,0,0.0,0.0,1,0.0,0.0,81,65.0,2
32530,0,0,0.0,0.0,0,1.0,0.0,1,105.0,2
32531,0,0,0.0,0.0,1,0.0,0.0,377,115.0,2
32532,0,0,0.0,0.0,0,0.0,1.0,114,75.0,1
32533,0,0,0.0,0.0,1,1.0,0.0,46,71.1,2
32534,0,0,0.0,0.0,2,1.0,1.0,1,133.0,2
32535,0,0,0.0,0.0,0,0.0,0.0,60,75.0,2
32536,0,0,0.0,0.0,0,1.0,0.0,144,179.55,3
32537,0,0,0.0,0.0,0,0.0,0.0,443,65.0,2
32538,0,0,0.0,0.0,1,1.0,1.0,19,139.0,2
32539,0,0,0.0,0.0,1,1.0,1.0,4,139.0,2
32540,0,0,0.0,0.0,0,1.0,0.0,95,140.4,2
32541,0,0,0.0,0.0,0,1.0,0.0,48,93.5,2
32542,0,0,0.0,0.0,1,1.0,0.0,14,94.5,2
32543,0,0,0.0,0.0,1,0.0,0.0,377,115.0,2
32544,0,0,0.0,1.0,0,1.0,0.0,3,81.0,2
32545,0,0,0.0,0.0,1,1.0,0.0,11,129.0,2
32546,0,0,0.0,0.0,2,1.0,0.0,68,151.2,3
32547,0,0,0.0,0.0,0,0.0,0.0,103,115.0,1
32548,0,0,0.0,0.0,0,0.0,0.0,76,120.0,1
32549,0,0,0.0,0.0,1,1.0,0.0,1,138.0,2
32550,0,0,0.0,0.0,0,1.0,0.0,61,116.1,2
32551,0,0,0.0,0.0,1,0.0,0.0,20,105.0,3
32552,0,0,0.0,0.0,1,0.0,0.0,183,110.0,2
32553,0,0,0.0,0.0,0,0.0,0.0,285,100.0,2
32554,0,0,0.0,0.0,0,1.0,1.0,148,100.8,1
32555,0,0,0.0,0.0,1,1.0,0.0,98,69.3,2
32556,0,0,0.0,0.0,1,1.0,0.0,134,76.84,2
32557,0,0,0.0,0.0,0,1.0,0.0,14,105.0,2
32558,0,0,0.0,0.0,1,1.0,0.0,1,97.0,2
32559,0,0,0.0,0.0,0,1.0,0.0,263,100.3,2
32560,0,0,0.0,0.0,0,0.0,0.0,174,70.0,2
32561,0,0,0.0,0.0,0,1.0,0.0,222,168.3,4
32562,0,0,0.0,0.0,1,1.0,1.0,109,102.28,2
32563,0,0,0.0,0.0,0,1.0,1.0,4,109.0,2
32564,0,0,0.0,0.0,1,1.0,0.0,57,105.3,2
32565,0,0,0.0,0.0,1,1.0,0.0,73,107.95,2
32566,0,0,0.0,0.0,1,0.0,1.0,256,115.0,2
32567,0,0,0.0,0.0,0,0.0,1.0,30,140.0,2
32568,0,0,0.0,0.0,0,1.0,0.0,42,131.4,2
32569,0,0,0.0,0.0,0,1.0,1.0,36,133.2,2
32570,0,0,0.0,0.0,0,0.0,0.0,14,100.0,1
32571,0,0,0.0,0.0,1,1.0,1.0,12,118.5,2
32572,0,1,0.0,0.0,0,0.0,0.0,0,71.0,2
32573,0,0,0.0,0.0,0,0.0,0.0,11,55.0,2
32574,0,0,0.0,0.0,0,0.0,0.0,282,76.67,2
32575,0,0,0.0,0.0,0,0.0,0.0,74,87.0,1
32576,0,0,0.0,0.0,0,0.0,0.0,305,89.0,2
32577,0,0,1.0,0.0,0,0.0,0.0,41,70.33,1
32578,0,0,0.0,0.0,1,1.0,0.0,16,81.0,1
32579,0,0,0.0,0.0,0,0.0,0.0,43,85.0,2
32580,0,0,0.0,0.0,2,1.0,0.0,181,90.9,2
32581,0,0,0.0,0.0,0,1.0,1.0,180,137.7,3
32582,0,0,0.0,0.0,1,0.0,0.0,183,110.0,2
32583,0,0,0.0,0.0,0,1.0,1.0,92,68.0,1
32584,0,0,0.0,0.0,0,0.0,1.0,27,120.0,2
32585,0,0,0.0,1.0,0,0.0,0.0,81,75.0,2
32586,0,0,0.0,1.0,1,1.0,0.0,139,72.25,2
32587,0,0,0.0,0.0,1,1.0,0.0,5,74.8,2
32588,0,1,0.0,1.0,0,1.0,0.0,0,106.0,2
32589,0,0,1.0,1.0,0,0.0,0.0,99,81.0,1
32590,0,0,0.0,0.0,1,1.0,0.0,191,96.3,2
32591,0,0,0.0,0.0,1,0.0,0.0,86,65.0,2
32592,0,0,0.0,0.0,0,1.0,0.0,16,154.33,1
32593,0,0,0.0,1.0,1,1.0,0.0,11,104.0,2
32594,0,0,0.0,0.0,0,1.0,0.0,144,151.2,3
32595,0,0,0.0,0.0,0,1.0,1.0,40,76.92,2
32596,0,0,0.0,0.0,1,1.0,0.0,111,73.74,2
32597,0,0,0.0,0.0,2,1.0,1.0,114,127.8,3
32598,0,0,0.0,0.0,0,1.0,0.0,41,71.41,2
32599,0,0,0.0,1.0,0,0.0,0.0,35,60.0,2
32600,0,0,0.0,0.0,1,1.0,0.0,26,87.05,2
32601,0,0,0.0,0.0,0,0.0,0.0,315,160.0,2
32602,0,0,0.0,0.0,2,1.0,0.0,22,139.0,1
32603,0,0,0.0,0.0,0,1.0,0.0,68,90.95,2
32604,0,0,0.0,0.0,0,1.0,0.0,54,121.5,1
32605,0,0,0.0,0.0,0,0.0,0.0,61,60.0,2
32606,0,0,1.0,1.0,0,0.0,0.0,1,108.0,2
32607,0,0,1.0,0.0,0,0.0,0.0,12,93.0,1
32608,0,0,0.0,0.0,2,1.0,0.0,16,105.0,2
32609,0,0,0.0,0.0,0,1.0,0.0,99,67.5,2
32610,0,0,0.0,0.0,1,1.0,0.0,55,139.5,2
32611,0,0,0.0,0.0,0,1.0,1.0,106,99.9,1
32612,0,0,0.0,0.0,0,1.0,0.0,14,147.5,2
32613,0,0,0.0,0.0,0,0.0,0.0,108,153.9,1
32614,0,0,0.0,0.0,0,1.0,0.0,53,123.3,2
32615,0,0,0.0,0.0,0,0.0,0.0,75,80.0,2
32616,0,1,1.0,0.0,0,0.0,0.0,0,114.0,1
32617,0,0,0.0,0.0,1,1.0,0.0,78,99.45,2
32618,0,0,0.0,0.0,1,1.0,0.0,130,118.8,2
32619,0,0,0.0,0.0,0,1.0,0.0,148,69.33,2
32620,0,0,0.0,1.0,0,0.0,0.0,103,179.55,3
32621,0,0,0.0,1.0,0,1.0,0.0,3,68.0,1
32622,0,0,0.0,0.0,1,1.0,0.0,160,107.61,2
32623,0,0,0.0,0.0,0,1.0,1.0,23,94.35,2
32624,0,0,0.0,1.0,0,0.0,0.0,28,115.0,2
32625,0,0,0.0,0.0,2,1.0,0.0,180,54.75,2
32626,0,0,0.0,0.0,0,1.0,0.0,131,108.0,1
32627,0,0,0.0,0.0,1,1.0,0.0,86,146.6,1
32628,0,0,0.0,0.0,0,1.0,1.0,96,126.9,2
32629,0,0,0.0,0.0,0,0.0,1.0,113,85.0,2
32630,0,0,1.0,0.0,1,0.0,0.0,30,170.63,2
32631,0,0,0.0,0.0,2,1.0,1.0,211,121.55,3
32632,0,0,0.0,0.0,2,1.0,0.0,31,84.15,1
32633,0,0,0.0,0.0,0,1.0,0.0,223,73.96,2
32634,0,0,0.0,0.0,0,1.0,1.0,157,91.38,2
32635,0,0,0.0,1.0,1,1.0,0.0,6,109.5,2
32636,0,0,1.0,0.0,0,0.0,0.0,122,67.0,1
32637,0,0,0.0,0.0,1,1.0,0.0,92,76.5,2
32638,0,0,0.0,0.0,0,0.0,0.0,182,120.0,1
32639,0,0,0.0,1.0,0,1.0,0.0,85,98.0,1
32640,0,1,0.0,0.0,0,1.0,0.0,0,53.3,2
32641,0,0,0.0,0.0,0,0.0,0.0,180,70.0,2
32642,0,0,0.0,1.0,1,1.0,0.0,88,69.5,2
32643,0,0,0.0,0.0,0,0.0,0.0,102,101.5,2
32644,0,0,0.0,0.0,1,1.0,0.0,136,154.8,3
32645,0,0,0.0,1.0,0,1.0,0.0,109,62.7,2
32646,1,1,1.0,1.0,0,0.0,0.0,0,65.0,1
32647,0,0,0.0,0.0,1,0.0,0.0,180,100.0,2
32648,0,0,0.0,1.0,1,1.0,0.0,57,103.62,2
32649,0,0,0.0,0.0,1,1.0,0.0,14,134.0,3
32650,0,0,0.0,0.0,1,1.0,0.0,37,83.9,2
32651,0,0,0.0,0.0,0,1.0,0.0,113,167.45,4
32652,0,0,0.0,0.0,1,1.0,0.0,125,89.25,2
32653,0,0,0.0,0.0,0,0.0,0.0,280,110.0,2
32654,0,1,1.0,0.0,1,0.0,0.0,0,73.0,2
32655,0,0,0.0,0.0,0,0.0,1.0,27,120.0,2
32656,0,0,0.0,0.0,0,0.0,0.0,171,80.75,2
